PassportNum,ConfirmationNum,FlightNum,SeatNum,AircraftID
256,11175,224,25B,51
257,11176,224,20E,51
258,11177,224,26A,51
259,11178,224,2B,51
260,11179,224,22A,51
261,11180,224,38C,51
262,11181,224,1B,51
263,11182,224,24B,51
264,11183,224,26C,51
265,11184,224,38E,51
266,11185,224,31E,51
267,11186,224,10F,51
268,11187,224,31A,51
269,11188,224,27F,51
270,11189,224,35E,51
271,11190,224,28B,51
272,11191,224,32E,51
273,11192,224,3B,51
274,11193,224,22B,51
275,11194,224,27A,51
276,11195,224,28C,51
277,11196,224,28E,51
278,11197,224,10A,51
279,11198,224,8E,51
280,11199,224,29F,51
281,11200,225,23F,57
282,11201,225,26C,57
283,11202,225,25D,57
284,11203,225,2A,57
285,11204,225,3B,57
286,11205,225,2D,57
287,11206,225,11D,57
288,11207,225,21D,57
289,11208,225,27A,57
290,11209,225,11F,57
291,11210,225,26E,57
292,11211,225,8B,57
293,11212,225,2B,57
294,11213,225,32B,57
295,11214,225,27E,57
296,11215,225,10B,57
297,11216,225,37E,57
298,11217,225,36C,57
299,11218,225,28F,57
300,11219,225,30D,57
301,11220,225,20D,57
302,11221,225,32D,57
303,11222,225,33E,57
304,11223,225,24C,57
305,11224,225,23A,57
306,11225,225,30C,57
307,11226,225,28A,57
308,11227,225,26B,57
309,11228,225,12B,57
310,11229,225,25A,57
311,11230,225,37F,57
312,11231,225,7B,57
313,11232,225,29D,57
314,11233,225,36E,57
315,11234,225,38F,57
316,11235,225,34E,57
317,11236,225,8C,57
318,11237,225,12D,57
319,11238,225,30F,57
320,11239,225,27C,57
321,11240,225,37A,57
322,11241,225,37C,57
323,11242,225,7C,57
324,11243,225,30B,57
325,11244,225,24F,57
326,11245,225,10A,57
327,11246,225,31B,57
328,11247,225,22B,57
329,11248,225,24B,57
330,11249,225,32C,57
331,11250,226,21D,81
332,11251,226,3A,81
333,11252,226,32E,81
334,11253,226,29D,81
335,11254,226,8F,81
336,11255,226,36C,81
337,11256,226,35B,81
338,11257,226,37D,81
339,11258,226,8E,81
340,11259,226,32C,81
341,11260,226,35F,81
342,11261,226,32D,81
343,11262,226,2B,81
344,11263,226,9B,81
345,11264,226,1A,81
346,11265,226,30D,81
347,11266,226,8A,81
348,11267,226,29A,81
349,11268,226,3C,81
350,11269,226,29F,81
351,11270,226,2A,81
352,11271,226,36F,81
353,11272,226,38D,81
354,11273,226,23F,81
355,11274,226,33D,81
356,11275,226,20A,81
357,11276,226,21A,81
358,11277,226,7A,81
359,11278,226,25A,81
360,11279,226,20D,81
361,11280,226,32B,81
362,11281,226,10B,81
363,11282,226,32A,81
364,11283,226,11C,81
365,11284,226,23E,81
366,11285,226,12A,81
367,11286,226,22E,81
368,11287,226,33E,81
369,11288,226,26E,81
370,11289,226,37D,81
371,11290,226,1B,81
372,11291,226,1D,81
373,11292,226,34C,81
374,11293,226,25C,81
375,11294,226,21E,81
376,11295,226,24C,81
377,11296,226,37F,81
378,11297,226,33F,81
379,11298,226,28F,81
380,11299,226,28D,81
381,11300,227,5A,7
382,11301,227,13A,7
383,11302,227,19D,7
384,11303,227,21E,7
385,11304,227,8B,7
386,11305,227,12B,7
387,11306,227,14B,7
388,11307,227,16B,7
389,11308,227,15B,7
390,11309,227,9F,7
391,11310,227,6F,7
392,11311,227,20A,7
393,11312,227,9D,7
394,11313,227,20D,7
395,11314,227,10A,7
396,11315,227,2B,7
397,11316,227,3C,7
398,11317,227,3E,7
399,11318,227,17C,7
400,11319,227,3A,7
401,11320,227,11B,7
402,11321,227,9E,7
403,11322,227,5F,7
404,11323,227,20F,7
405,11324,227,14C,7
406,11325,227,13A,7
407,11326,227,14E,7
408,11327,227,4C,7
409,11328,227,22F,7
410,11329,227,22A,7
411,11330,227,5D,7
412,11331,227,9C,7
413,11332,227,21E,7
414,11333,227,10C,7
415,11334,227,13A,7
416,11335,227,5C,7
417,11336,227,14F,7
418,11337,227,22E,7
419,11338,227,18E,7
420,11339,227,17B,7
421,11340,227,12F,7
422,11341,227,1B,7
423,11342,227,16D,7
424,11343,227,7A,7
425,11344,227,4B,7
426,11345,227,6A,7
427,11346,227,22B,7
428,11347,227,21A,7
429,11348,227,16E,7
430,11349,227,9A,7
431,11350,228,3B,55
432,11351,228,27D,55
433,11352,228,37F,55
434,11353,228,37E,55
435,11354,228,35D,55
436,11355,228,10A,55
437,11356,228,12E,55
438,11357,228,1A,55
439,11358,228,36D,55
440,11359,228,26E,55
441,11360,228,10E,55
442,11361,228,29D,55
443,11362,228,32C,55
444,11363,228,26C,55
445,11364,228,30A,55
446,11365,228,36C,55
447,11366,228,7F,55
448,11367,228,7D,55
449,11368,228,8C,55
450,11369,228,38B,55
451,11370,228,34F,55
452,11371,228,31C,55
453,11372,228,36E,55
454,11373,228,37B,55
455,11374,228,10C,55
456,11375,228,22E,55
457,11376,228,21A,55
458,11377,228,29B,55
459,11378,228,36F,55
460,11379,228,27C,55
461,11380,228,33C,55
462,11381,228,30E,55
463,11382,228,10D,55
464,11383,228,30B,55
465,11384,228,11B,55
466,11385,228,9A,55
467,11386,228,22D,55
468,11387,228,23A,55
469,11388,228,7B,55
470,11389,228,32A,55
471,11390,228,37A,55
472,11391,228,23C,55
473,11392,228,25D,55
474,11393,228,2C,55
475,11394,228,22B,55
476,11395,228,29E,55
477,11396,228,22C,55
478,11397,228,12E,55
479,11398,228,24A,55
480,11399,228,11A,55
481,11400,229,23B,83
482,11401,229,27F,83
483,11402,229,31C,83
484,11403,229,3B,83
485,11404,229,25D,83
486,11405,229,22C,83
487,11406,229,8C,83
488,11407,229,37C,83
489,11408,229,1B,83
490,11409,229,2B,83
491,11410,229,26C,83
492,11411,229,20C,83
493,11412,229,34F,83
494,11413,229,12A,83
495,11414,229,20B,83
496,11415,229,22F,83
497,11416,229,34D,83
498,11417,229,29A,83
499,11418,229,7F,83
500,11419,229,20E,83
501,11420,229,34B,83
502,11421,229,30F,83
503,11422,229,10F,83
504,11423,229,24D,83
505,11424,229,38C,83
506,11425,229,29C,83
507,11426,229,38A,83
508,11427,229,8F,83
509,11428,229,21A,83
510,11429,229,26A,83
511,11430,229,26B,83
512,11431,229,26C,83
513,11432,229,1C,83
514,11433,229,8C,83
515,11434,229,38E,83
516,11435,229,36B,83
517,11436,229,21B,83
518,11437,229,27E,83
519,11438,229,28E,83
520,11439,229,7C,83
1,11440,229,34A,83
2,11441,229,26E,83
3,11442,229,12D,83
4,11443,229,11B,83
5,11444,229,31E,83
6,11445,229,3D,83
7,11446,229,35A,83
8,11447,229,7B,83
9,11448,229,2C,83
10,11449,229,9A,83
11,11450,230,21E,60
12,11451,230,23F,60
13,11452,230,35C,60
14,11453,230,30B,60
15,11454,230,2A,60
16,11455,230,26F,60
17,11456,230,30D,60
18,11457,230,35D,60
19,11458,230,7C,60
20,11459,230,31A,60
21,11460,230,26B,60
22,11461,230,30C,60
23,11462,230,27F,60
24,11463,230,36D,60
25,11464,230,24A,60
26,11465,230,20D,60
27,11466,230,34B,60
28,11467,230,23B,60
29,11468,230,9F,60
30,11469,230,22D,60
31,11470,230,7E,60
32,11471,230,34F,60
33,11472,230,8C,60
34,11473,230,21D,60
35,11474,230,1C,60
36,11475,230,22B,60
37,11476,230,34E,60
38,11477,230,3C,60
39,11478,230,7B,60
40,11479,230,28B,60
41,11480,230,28A,60
42,11481,230,33F,60
43,11482,230,36E,60
44,11483,230,3D,60
45,11484,230,30E,60
46,11485,230,2D,60
47,11486,230,20F,60
48,11487,230,31F,60
49,11488,230,35A,60
50,11489,230,29B,60
51,11490,230,32D,60
52,11491,230,33A,60
53,11492,230,27C,60
54,11493,230,8D,60
55,11494,230,36A,60
56,11495,230,28E,60
57,11496,230,24D,60
58,11497,230,35F,60
59,11498,230,24F,60
60,11499,230,3C,60
61,11500,231,8D,100
62,11501,231,30C,100
63,11502,231,9C,100
64,11503,231,22D,100
65,11504,231,1B,100
66,11505,231,24E,100
67,11506,231,9B,100
68,11507,231,25F,100
69,11508,231,26A,100
70,11509,231,11A,100
71,11510,231,23D,100
72,11511,231,27D,100
73,11512,231,32E,100
74,11513,231,38F,100
75,11514,231,35B,100
76,11515,231,25A,100
77,11516,231,29A,100
78,11517,231,8C,100
79,11518,231,8A,100
80,11519,231,23E,100
81,11520,231,33A,100
82,11521,231,7A,100
83,11522,231,9F,100
84,11523,231,2A,100
85,11524,231,28A,100
86,11525,231,21A,100
87,11526,231,22F,100
88,11527,231,25D,100
89,11528,231,33D,100
90,11529,231,10C,100
91,11530,231,20D,100
92,11531,231,36F,100
93,11532,231,7C,100
94,11533,231,26E,100
95,11534,231,31C,100
96,11535,231,2B,100
97,11536,231,10D,100
98,11537,231,23C,100
99,11538,231,29C,100
100,11539,231,28B,100
101,11540,231,33F,100
102,11541,231,27A,100
103,11542,231,29F,100
104,11543,231,23A,100
105,11544,231,31D,100
106,11545,231,28E,100
107,11546,231,26D,100
108,11547,231,10F,100
109,11548,231,29E,100
110,11549,231,38B,100
111,11550,232,16A,5
112,11551,232,5D,5
113,11552,232,16F,5
114,11553,232,9C,5
115,11554,232,4C,5
116,11555,232,6E,5
117,11556,232,12B,5
118,11557,232,6D,5
119,11558,232,9E,5
120,11559,232,11E,5
121,11560,232,11A,5
122,11561,232,10E,5
123,11562,232,7A,5
124,11563,232,18B,5
125,11564,232,22F,5
126,11565,232,20B,5
127,11566,232,6A,5
128,11567,232,14E,5
129,11568,232,2B,5
130,11569,232,15C,5
131,11570,232,14A,5
132,11571,232,7F,5
133,11572,232,1B,5
134,11573,232,1C,5
135,11574,232,16C,5
136,11575,232,10D,5
137,11576,232,11C,5
138,11577,232,3D,5
139,11578,232,10B,5
140,11579,232,7D,5
141,11580,232,3C,5
142,11581,232,17B,5
143,11582,232,2C,5
144,11583,232,22E,5
145,11584,232,21C,5
146,11585,232,4C,5
147,11586,232,3A,5
148,11587,232,4F,5
149,11588,232,4B,5
150,11589,232,15D,5
151,11590,232,18D,5
152,11591,232,20F,5
153,11592,232,9F,5
154,11593,232,10A,5
155,11594,232,9D,5
156,11595,232,5C,5
157,11596,232,18F,5
158,11597,232,20E,5
159,11598,232,10C,5
160,11599,232,16F,5
161,11600,233,28C,68
162,11601,233,31C,68
163,11602,233,30F,68
164,11603,233,21E,68
165,11604,233,32A,68
166,11605,233,25F,68
167,11606,233,34C,68
168,11607,233,33E,68
169,11608,233,22C,68
170,11609,233,8D,68
171,11610,233,2D,68
172,11611,233,33C,68
173,11612,233,2B,68
174,11613,233,34D,68
175,11614,233,28E,68
176,11615,233,38A,68
177,11616,233,23C,68
178,11617,233,37A,68
179,11618,233,27F,68
180,11619,233,22F,68
181,11620,233,3D,68
182,11621,233,7B,68
183,11622,233,3A,68
184,11623,233,20A,68
185,11624,233,28A,68
186,11625,233,34F,68
187,11626,233,26E,68
188,11627,233,29B,68
189,11628,233,9E,68
190,11629,233,8A,68
191,11630,233,8E,68
192,11631,233,9F,68
193,11632,233,23A,68
194,11633,233,27B,68
195,11634,233,20D,68
196,11635,233,24F,68
197,11636,233,8F,68
198,11637,233,28B,68
199,11638,233,25F,68
200,11639,233,36F,68
201,11640,233,25D,68
202,11641,233,12B,68
203,11642,233,27A,68
204,11643,233,11A,68
205,11644,233,22E,68
206,11645,233,34E,68
207,11646,233,33A,68
208,11647,233,36C,68
209,11648,233,11D,68
210,11649,233,21F,68
211,11650,234,28F,86
212,11651,234,11A,86
213,11652,234,2B,86
214,11653,234,36C,86
215,11654,234,12C,86
216,11655,234,25F,86
217,11656,234,35B,86
218,11657,234,28A,86
219,11658,234,37B,86
220,11659,234,25E,86
221,11660,234,33B,86
222,11661,234,11E,86
223,11662,234,32B,86
224,11663,234,25B,86
225,11664,234,27C,86
226,11665,234,21F,86
227,11666,234,35A,86
228,11667,234,29D,86
229,11668,234,23E,86
230,11669,234,26A,86
231,11670,234,24C,86
232,11671,234,8D,86
233,11672,234,28E,86
234,11673,234,22F,86
235,11674,234,7A,86
236,11675,234,23B,86
237,11676,234,29B,86
238,11677,234,11B,86
239,11678,234,34D,86
240,11679,234,22C,86
241,11680,234,7D,86
242,11681,234,33E,86
243,11682,234,30C,86
244,11683,234,24E,86
245,11684,234,7C,86
246,11685,234,33D,86
247,11686,234,10D,86
248,11687,234,8F,86
249,11688,234,22C,86
250,11689,234,33A,86
251,11690,234,27F,86
252,11691,234,26E,86
253,11692,234,30D,86
254,11693,234,37A,86
255,11694,234,2D,86
256,11695,234,34A,86
257,11696,234,38D,86
258,11697,234,37C,86
259,11698,234,23F,86
260,11699,234,1D,86
261,11700,235,12C,31
262,11701,235,14C,31
263,11702,235,11B,31
264,11703,235,22F,31
265,11704,235,11E,31
266,11705,235,9F,31
267,11706,235,15F,31
268,11707,235,9B,31
269,11708,235,20F,31
270,11709,235,19E,31
271,11710,235,3E,31
272,11711,235,18C,31
273,11712,235,19C,31
274,11713,235,16E,31
275,11714,235,17D,31
276,11715,235,3C,31
277,11716,235,11C,31
278,11717,235,6E,31
279,11718,235,1B,31
280,11719,235,1A,31
281,11720,235,22A,31
282,11721,235,12B,31
283,11722,235,17E,31
284,11723,235,21B,31
285,11724,235,7F,31
286,11725,235,6D,31
287,11726,235,6F,31
288,11727,235,11D,31
289,11728,235,16C,31
290,11729,235,15B,31
291,11730,235,14F,31
292,11731,235,15A,31
293,11732,235,16D,31
294,11733,235,12E,31
295,11734,235,4E,31
296,11735,235,4B,31
297,11736,235,10C,31
298,11737,235,2C,31
299,11738,235,17B,31
300,11739,235,17C,31
301,11740,235,8C,31
302,11741,235,21A,31
303,11742,235,5B,31
304,11743,235,15E,31
305,11744,235,9E,31
306,11745,235,6A,31
307,11746,235,13E,31
308,11747,235,12A,31
309,11748,235,20A,31
310,11749,235,17F,31
311,11750,236,19D,50
312,11751,236,21B,50
313,11752,236,15D,50
314,11753,236,12D,50
315,11754,236,5F,50
316,11755,236,18F,50
317,11756,236,6C,50
318,11757,236,11C,50
319,11758,236,9F,50
320,11759,236,2B,50
321,11760,236,8D,50
322,11761,236,21F,50
323,11762,236,16F,50
324,11763,236,13E,50
325,11764,236,6B,50
326,11765,236,8C,50
327,11766,236,4D,50
328,11767,236,15A,50
329,11768,236,3C,50
330,11769,236,22D,50
331,11770,236,2C,50
332,11771,236,10D,50
333,11772,236,21A,50
334,11773,236,19A,50
335,11774,236,12F,50
336,11775,236,4D,50
337,11776,236,15F,50
338,11777,236,6F,50
339,11778,236,16E,50
340,11779,236,22F,50
341,11780,236,14D,50
342,11781,236,17F,50
343,11782,236,20F,50
344,11783,236,9C,50
345,11784,236,19C,50
346,11785,236,5B,50
347,11786,236,17C,50
348,11787,236,13D,50
349,11788,236,7F,50
350,11789,236,19D,50
351,11790,236,20B,50
352,11791,236,21D,50
353,11792,236,5E,50
354,11793,236,3D,50
355,11794,236,7B,50
356,11795,236,19F,50
357,11796,236,20E,50
358,11797,236,18B,50
359,11798,236,19E,50
360,11799,236,1D,50
361,11800,237,12A,15
362,11801,237,6B,15
363,11802,237,20F,15
364,11803,237,6C,15
365,11804,237,5D,15
366,11805,237,4B,15
367,11806,237,9D,15
368,11807,237,21D,15
369,11808,237,4D,15
370,11809,237,9C,15
371,11810,237,16E,15
372,11811,237,17E,15
373,11812,237,15C,15
374,11813,237,18C,15
375,11814,237,10C,15
376,11815,237,10E,15
377,11816,237,17C,15
378,11817,237,16F,15
379,11818,237,4C,15
380,11819,237,7A,15
381,11820,237,18E,15
382,11821,237,4A,15
383,11822,237,14C,15
384,11823,237,6A,15
385,11824,237,20F,15
386,11825,237,4F,15
387,11826,237,1C,15
388,11827,237,19F,15
389,11828,237,2A,15
390,11829,237,10F,15
391,11830,237,6C,15
392,11831,237,10D,15
393,11832,237,11E,15
394,11833,237,18C,15
395,11834,237,5A,15
396,11835,237,8D,15
397,11836,237,9C,15
398,11837,237,19A,15
399,11838,237,22F,15
400,11839,237,8D,15
401,11840,237,19B,15
402,11841,237,12C,15
403,11842,237,22B,15
404,11843,237,14A,15
405,11844,237,7B,15
406,11845,237,17F,15
407,11846,237,9F,15
408,11847,237,3A,15
409,11848,237,22E,15
410,11849,237,20A,15
411,11850,238,12D,90
412,11851,238,22C,90
413,11852,238,2B,90
414,11853,238,25D,90
415,11854,238,34F,90
416,11855,238,31D,90
417,11856,238,21A,90
418,11857,238,34E,90
419,11858,238,31F,90
420,11859,238,22F,90
421,11860,238,20C,90
422,11861,238,23A,90
423,11862,238,37E,90
424,11863,238,38F,90
425,11864,238,11D,90
426,11865,238,38B,90
427,11866,238,21C,90
428,11867,238,28C,90
429,11868,238,1A,90
430,11869,238,32B,90
431,11870,238,27C,90
432,11871,238,38D,90
433,11872,238,7D,90
434,11873,238,8F,90
435,11874,238,25B,90
436,11875,238,21D,90
437,11876,238,3A,90
438,11877,238,37C,90
439,11878,238,23F,90
440,11879,238,11E,90
441,11880,238,34A,90
442,11881,238,11C,90
443,11882,238,25E,90
444,11883,238,32C,90
445,11884,238,32E,90
446,11885,238,22D,90
447,11886,238,27F,90
448,11887,238,20F,90
449,11888,238,1B,90
450,11889,238,36E,90
451,11890,238,33B,90
452,11891,238,26A,90
453,11892,238,2D,90
454,11893,238,30F,90
455,11894,238,10C,90
456,11895,238,22A,90
457,11896,238,37A,90
458,11897,238,9A,90
459,11898,238,11F,90
460,11899,238,35F,90
461,11900,239,12F,12
462,11901,239,11F,12
463,11902,239,19C,12
464,11903,239,22D,12
465,11904,239,16F,12
466,11905,239,10B,12
467,11906,239,4F,12
468,11907,239,14A,12
469,11908,239,16E,12
470,11909,239,14C,12
471,11910,239,18F,12
472,11911,239,11D,12
473,11912,239,22E,12
474,11913,239,13F,12
475,11914,239,2A,12
476,11915,239,7F,12
477,11916,239,6C,12
478,11917,239,20A,12
479,11918,239,11B,12
480,11919,239,21F,12
481,11920,239,6D,12
482,11921,239,7A,12
483,11922,239,19F,12
484,11923,239,19D,12
485,11924,239,20F,12
486,11925,239,17E,12
487,11926,239,7C,12
488,11927,239,5D,12
489,11928,239,20D,12
490,11929,239,22E,12
491,11930,239,21B,12
492,11931,239,9D,12
493,11932,239,11A,12
494,11933,239,15C,12
495,11934,239,14D,12
496,11935,239,18B,12
497,11936,239,18D,12
498,11937,239,16A,12
499,11938,239,7D,12
500,11939,239,4A,12
501,11940,239,1C,12
502,11941,239,18C,12
503,11942,239,15F,12
504,11943,239,10A,12
505,11944,239,13F,12
506,11945,239,12C,12
507,11946,239,15B,12
508,11947,239,4E,12
509,11948,239,16B,12
510,11949,239,19A,12
511,11950,240,19B,40
512,11951,240,6E,40
513,11952,240,14B,40
514,11953,240,20B,40
515,11954,240,1B,40
516,11955,240,21A,40
517,11956,240,4B,40
518,11957,240,12B,40
519,11958,240,15D,40
520,11959,240,5C,40
1,11960,240,7A,40
2,11961,240,13E,40
3,11962,240,11C,40
4,11963,240,15E,40
5,11964,240,1A,40
6,11965,240,9C,40
7,11966,240,2A,40
8,11967,240,19D,40
9,11968,240,11F,40
10,11969,240,7E,40
11,11970,240,12E,40
12,11971,240,19E,40
13,11972,240,21D,40
14,11973,240,17C,40
15,11974,240,13F,40
16,11975,240,17B,40
17,11976,240,5F,40
18,11977,240,17D,40
19,11978,240,4D,40
20,11979,240,11D,40
21,11980,240,3B,40
22,11981,240,1D,40
23,11982,240,20A,40
24,11983,240,9B,40
25,11984,240,16A,40
26,11985,240,22C,40
27,11986,240,15F,40
28,11987,240,21F,40
29,11988,240,8A,40
30,11989,240,19C,40
31,11990,240,17B,40
32,11991,240,8D,40
33,11992,240,22B,40
34,11993,240,18F,40
35,11994,240,4E,40
36,11995,240,6A,40
37,11996,240,7F,40
38,11997,240,3F,40
39,11998,240,1C,40
40,11999,240,13D,40
41,12000,241,16C,1
42,12001,241,7B,1
43,12002,241,3F,1
44,12003,241,17F,1
45,12004,241,6C,1
46,12005,241,7A,1
47,12006,241,21D,1
48,12007,241,4B,1
49,12008,241,11D,1
50,12009,241,21E,1
51,12010,241,16E,1
52,12011,241,20B,1
53,12012,241,14E,1
54,12013,241,8A,1
55,12014,241,15D,1
56,12015,241,9C,1
57,12016,241,22E,1
58,12017,241,9F,1
59,12018,241,20C,1
60,12019,241,13D,1
61,12020,241,13C,1
62,12021,241,12E,1
63,12022,241,12B,1
64,12023,241,2D,1
65,12024,241,18A,1
66,12025,241,19C,1
67,12026,241,19B,1
68,12027,241,11C,1
69,12028,241,12C,1
70,12029,241,15C,1
71,12030,241,13F,1
72,12031,241,19A,1
73,12032,241,2C,1
74,12033,241,10C,1
75,12034,241,8B,1
76,12035,241,13A,1
77,12036,241,12D,1
78,12037,241,14E,1
79,12038,241,14D,1
80,12039,241,16F,1
81,12040,241,5B,1
82,12041,241,6C,1
83,12042,241,6B,1
84,12043,241,17B,1
85,12044,241,21A,1
86,12045,241,10D,1
87,12046,241,11D,1
88,12047,241,7F,1
89,12048,241,4A,1
90,12049,241,15E,1
91,12050,242,37F,65
92,12051,242,28A,65
93,12052,242,38A,65
94,12053,242,30B,65
95,12054,242,3B,65
96,12055,242,11B,65
97,12056,242,25F,65
98,12057,242,25E,65
99,12058,242,35A,65
100,12059,242,33F,65
101,12060,242,32F,65
102,12061,242,10D,65
103,12062,242,33A,65
104,12063,242,8E,65
105,12064,242,20A,65
106,12065,242,28F,65
107,12066,242,7E,65
108,12067,242,7C,65
109,12068,242,38C,65
110,12069,242,37F,65
111,12070,242,10C,65
112,12071,242,36B,65
113,12072,242,23C,65
114,12073,242,31E,65
115,12074,242,34F,65
116,12075,242,1B,65
117,12076,242,35B,65
118,12077,242,21C,65
119,12078,242,37A,65
120,12079,242,27B,65
121,12080,242,36E,65
122,12081,242,28B,65
123,12082,242,7B,65
124,12083,242,9E,65
125,12084,242,25D,65
126,12085,242,9D,65
127,12086,242,30C,65
128,12087,242,22B,65
129,12088,242,38E,65
130,12089,242,32C,65
131,12090,242,36C,65
132,12091,242,34B,65
133,12092,242,38D,65
134,12093,242,11F,65
135,12094,242,25A,65
136,12095,242,37D,65
137,12096,242,36A,65
138,12097,242,3A,65
139,12098,242,31A,65
140,12099,242,31B,65
141,12100,243,2B,72
142,12101,243,22E,72
143,12102,243,23B,72
144,12103,243,21A,72
145,12104,243,28C,72
146,12105,243,8F,72
147,12106,243,32C,72
148,12107,243,1B,72
149,12108,243,3C,72
150,12109,243,10F,72
151,12110,243,2C,72
152,12111,243,1C,72
153,12112,243,23A,72
154,12113,243,34A,72
155,12114,243,31C,72
156,12115,243,36C,72
157,12116,243,11E,72
158,12117,243,12B,72
